video_id,Like,No like,From 1 from 10,From 11 to 100,From 101 to 1K,More than 1K
qMpNU1upSgE,1,1,1,0,0,0
qNAn4kKPhwg,226,115,201,23,2,0
qNZbqaSJCxY,0,10,0,0,0,0
qOkXcOqC6wM,9,9,7,2,0,0
qOvPJKyX3L8,0,3,0,0,0,0
qPCfADSS9fs,7,5,7,0,0,0
qPbJ33f-biI,249,121,237,12,0,0
qQ-3awtnEpU,0,1,0,0,0,0
qQ3pnzd8idE,1,1,1,0,0,0
qQBM2EoOuTQ,1,2,1,0,0,0
qQ_h3apNhyo,92,91,87,5,0,0
qQkyla--rUA,545,1055,328,180,36,1
qRMLNABxCQE,32,4,31,1,0,0
qRNI8u3hda0,512,748,269,203,37,3
qRohBrWO4bw,3,6,3,0,0,0
qS1Cpy9u3V4,121,123,116,5,0,0
qS7OwRERtGA,25,55,19,6,0,0
qTB2jF2EQXo,25,47,25,0,0,0
qTYbOI4OGCM,141,145,132,9,0,0
qTktEb1oBaQ,1,5,1,0,0,0
qU4CPC3mYQ8,4,1,4,0,0,0
qWGVfa2UTBA,3,2,3,0,0,0
qWdBgPl1gQ0,84,265,71,13,0,0
qWdZotzMchs,144,402,121,16,7,0
qWguKlH22k4,12,115,12,0,0,0
qXkjlxlGE54,8,11,8,0,0,0
qXxm5EZhn58,27,8,27,0,0,0
qY6-vqvly9U,8,8,8,0,0,0
qYw8tlTycN4,3,2,3,0,0,0
qZWNwcJsMr0,2,3,2,0,0,0
q_KNUMummwo,187,70,184,3,0,0
q_TDmExllGs,0,2,0,0,0,0
q_Ux216sflw,1,1,1,0,0,0
q_WjC9T360o,23,37,19,4,0,0
q__YEU2Xq7U,204,881,160,39,5,0
q_iocc_BGt8,2,0,2,0,0,0
q_jQCTHP9CY,68,28,62,6,0,0
qakVxLKmnHY,19,4,19,0,0,0
qat6b54lEt4,25,21,25,0,0,0
qcFZisNKiDA,145,28,145,0,0,0
qcmyfhhSYgw,26,5,25,1,0,0
qdbJ9RA7n08,1,0,1,0,0,0
qecpc2CgaDM,60,54,59,1,0,0
qewQmRiA64U,16,1,14,2,0,0
qf792fwTTm4,0,8,0,0,0,0
qgPCvpFZkic,4,7,4,0,0,0
qh7zip304OE,47,13,47,0,0,0
qh8Lq_e80Wk,4,4,4,0,0,0
qhUhGKVampw,361,1219,288,50,22,1
qhf4VC5rnVs,1,3,1,0,0,0
qiLw3Worq1Q,38,61,33,5,0,0
qjO_TFwfJuo,11,81,11,0,0,0
qjQq7WbGf4E,0,2,0,0,0,0
qjebStW7620,96,106,84,12,0,0
qk8qq4pkO5s,14,46,14,0,0,0
qkfXGMVvJ0M,7,6,7,0,0,0
ql_FFqSSV7s,139,513,103,22,13,1
qltakSpBBEo,149,52,149,0,0,0
qmZWUEzS188,69,354,67,2,0,0
qmkx1HtrbYQ,6,9,6,0,0,0
qmqjTQ8iql8,1,3,1,0,0,0
qmy1gPxwGk0,3,3,3,0,0,0
qnEaopX5WmQ,35,25,31,4,0,0
qnKuymiLWVU,3,5,3,0,0,0
qnZ48nX11Sc,233,53,220,13,0,0
qoQSWhRxWsE,32,10,32,0,0,0
qoUbd-XAmqo,1,5,1,0,0,0
qp-JsQaKCvA,12,28,11,1,0,0
qp0RIcscqOU,54,159,45,8,1,0
qpMc182pStY,15,9,15,0,0,0
qpNEIZZVfos,19,6,19,0,0,0
qpPO7bZDn_Y,21,24,21,0,0,0
qpQR7MDmpus,81,128,64,14,3,0
qpU4Qw6ZQQA,0,1,0,0,0,0
qpZ6PzRQxPU,208,226,206,1,1,0
qpi01f39dbs,1,3,1,0,0,0
qqO4sVoIYZA,0,5,0,0,0,0
qqYy8hFunLY,38,50,38,0,0,0
qqcMQygpZ3Q,0,2,0,0,0,0
qrIEI9irnAo,1,2,1,0,0,0
qs5VokAfzrU,9,7,9,0,0,0
qsEtg4zwKoc,12,3,12,0,0,0
qsicZO2Mpwo,57,174,56,1,0,0
qsp4skVgtco,170,535,129,37,4,0
qt20xMoRxeo,22,15,22,0,0,0
qtrsXTLt_ks,2,2,2,0,0,0
quDeA1KWHig,20,1,18,2,0,0
quKi84Acx1Q,107,287,96,11,0,0
quZy6AhGmEc,266,1314,196,56,13,1
qwi-2rFfUKk,5,15,5,0,0,0
qyQPwFcyboE,48,91,43,4,1,0
qyd38NvTjR0,24,51,24,0,0,0
qytpZKEQZ9c,59,14,58,1,0,0
qz8JW_rz4DQ,1,3,1,0,0,0
r-7frUTTpiQ,116,64,116,0,0,0
r-9iBDPc68M,363,894,248,99,16,0
r-ptm6EjPIg,0,2,0,0,0,0
r026ZaRhLjE,264,1164,208,45,10,1
r0DpIaHT5aY,110,272,104,6,0,0
r0SEWSOV2bg,432,1168,329,84,17,2
r2I9yQt0q2Q,1,6,1,0,0,0
r2Tul1fUJrY,131,423,110,16,5,0
r2nDoRaFZvY,10,13,10,0,0,0
r35nYry4zX0,319,1261,248,59,10,2
r36QiIjbKM4,13,4,13,0,0,0
r3NfTHdj_F4,9,8,9,0,0,0
r3UJ3Uc9VqM,258,1322,205,47,5,1
r41i2SSRozw,89,25,89,0,0,0
r4VxV7jzraM,10,45,10,0,0,0
r5NvcsDo4I4,23,397,19,4,0,0
r5aqU3I9D8g,6,38,6,0,0,0
r6KI2c6h_sU,136,187,125,11,0,0
r7z1KFRiI-8,62,389,55,7,0,0
r8KG4dlZPc0,43,106,39,4,0,0
r8NPatB2l2E,14,4,14,0,0,0
r8nPv2McX3w,3,1,3,0,0,0
r8tay0Zyzws,129,113,120,9,0,0
r9XPnGucelk,54,14,49,5,0,0
rAJ5VRO_G90,38,112,36,2,0,0
rAjvT6_DCgg,13,4,13,0,0,0
rBGXMhngwtA,78,48,69,9,0,0
rBtUOHo2Ayw,95,592,78,15,2,0
rCHQdkxFq2Q,50,51,45,5,0,0
rCHuxO7NRrg,5,13,5,0,0,0
rDNfxwRPYRE,44,41,42,2,0,0
rDpAm6weDsk,0,1,0,0,0,0
rDuegDPfsbI,4,50,4,0,0,0
rEUd12lnGz8,205,637,181,22,2,0
rEZckDwxdn0,46,14,45,1,0,0
rEff-8Ey6h0,33,27,31,2,0,0
rFKUeVc1vKE,4,8,4,0,0,0
rFPmnSfdBiM,11,1,11,0,0,0
rFqDKlVxH1A,0,1,0,0,0,0
rGgc2cKBsjM,123,15,117,5,1,0
rGkwRuXWsqQ,183,478,158,22,3,0
rHHE5n8H-Ts,151,701,132,16,3,0
rHYuOp1eI2M,87,21,86,1,0,0
rI67uBmNc8g,22,16,22,0,0,0
rICYX2cfgG4,1,16,1,0,0,0
rIG0i8AjVbA,2,3,2,0,0,0
rIb7i5fgPxw,64,41,63,1,0,0
rJ-JxU8WZ0Q,99,117,92,6,1,0
rJB0C7UR3xE,2,1,2,0,0,0
rJhPnr82W-4,40,196,34,5,1,0
rKg0o-SPCdw,9,9,9,0,0,0
rKoXSU2wR40,1,0,1,0,0,0
rKr-aEzo3Xw,43,15,42,1,0,0
rL9P4uCZMyc,98,76,90,8,0,0
rLQzZzvtzAc,5,7,5,0,0,0
rLY1kMu7zaA,129,245,127,2,0,0
rLkDWg2f3T8,0,4,0,0,0,0
rLq4YgydyI0,0,1,0,0,0,0
rM6O_SwyPMc,37,87,34,3,0,0
rMAvc_3T6wo,266,953,232,30,4,0
rNNLl3xzKyM,8,5,8,0,0,0
rOD-ZCRmH9g,73,2,73,0,0,0
rO_DlGXaN4w,58,82,56,2,0,0
rOhu6GUEfkk,45,242,32,13,0,0
rP0QOaFU_jQ,0,1,0,0,0,0
rQ0Lsjr1nLw,59,148,47,9,3,0
rQO3TjcTjz4,14,66,12,2,0,0
rQvQ_e-4EmI,59,11,57,2,0,0
rR3l8yAVP5c,21,39,21,0,0,0
rR73XYQRhTw,1,1,1,0,0,0
rR7QL6k0UaE,77,166,69,8,0,0
rRaS18RHwRQ,30,67,30,0,0,0
rRzGSPtl6Vw,0,1,0,0,0,0
rSZD3a_r720,55,53,55,0,0,0
rS_oCGEXaWc,139,175,134,5,0,0
rT3IZOp1gJk,611,989,418,152,39,2
rTCEBSuR_Vs,7,7,7,0,0,0
rTpFgqiU9Hw,30,37,30,0,0,0
rUAkxWt5fXg,0,3,0,0,0,0
rUoZnsOJoJ8,17,26,17,0,0,0
rV8oBlXIGBY,10,36,10,0,0,0
rWx20VG2z-g,41,124,38,3,0,0
rXZ-2fMPQls,67,274,66,1,0,0
rXaZ9sd9jJo,45,241,43,1,1,0
rYOi82Av3is,163,422,156,4,3,0
rYj3F4BSKSI,16,2,16,0,0,0
rZCbRV373FY,32,28,32,0,0,0
r_73dr16IOM,17,15,17,0,0,0
r_JV7ScXgKQ,14,32,14,0,0,0
r_LiKbad2HU,24,49,23,1,0,0
r_M99yoFH_8,0,2,0,0,0,0
r_Q4KdVF8u0,2,2,2,0,0,0
r_tL_oyVYjQ,13,27,13,0,0,0
raaMACoGkbE,18,17,18,0,0,0
rb-A-apnOqE,6,0,6,0,0,0
rb0oz5RSpmE,25,23,24,1,0,0
rbA8qmtSyOQ,404,958,385,17,2,0
rbJD0QvruFQ,103,14,96,7,0,0
rbKH6gEdnCs,2,1,2,0,0,0
rbV5At22vrE,0,1,0,0,0,0
rbmmcIdkwSE,8,2,8,0,0,0
rcFLFxRHEQ4,561,1039,332,183,44,2
rcKGIvLKdug,2,0,2,0,0,0
rcQsRtIS6A4,116,265,106,10,0,0
rcUGAyhNy68,5,23,5,0,0,0
rd3bTegjaIo,0,8,0,0,0,0
rdHJoB5fuMY,5,1,5,0,0,0
rdVRH540iok,25,48,22,3,0,0
rdbN9ZbaegA,23,57,17,5,1,0
rduCRP37-CU,3,3,3,0,0,0
re2xIap9duU,2,1,2,0,0,0
re47oqb0jkk,6,5,6,0,0,0
reH0KglWkb8,177,344,149,23,5,0
rfNSmI33bNM,39,77,38,1,0,0
rgPfVqo2bn8,62,317,57,5,0,0
rgWn6UraAcY,90,401,72,12,6,0
rgcfhdytjkk,17,4,17,0,0,0
rgtYBNml5ts,247,813,222,23,2,0
rh0fvAjxAAI,93,232,87,6,0,0
rh8dIjHAS-Q,18,8,18,0,0,0
rhPMxT4m5CE,326,1274,244,68,14,0
rhThD3Udu2o,36,41,36,0,0,0
ri4B3qWkI-c,108,331,102,5,1,0
riKvQLKVIoY,135,19,132,3,0,0
rinD-gwOVUQ,21,31,21,0,0,0
ritJR0ovfsM,115,339,100,11,4,0
rj4xLPe0k0o,81,316,74,7,0,0
rjAVdm7L2xM,23,14,23,0,0,0
rjgNu4fz6f4,39,7,39,0,0,0
rjq-OcFtk5o,33,55,30,3,0,0
rkFIix_wcvs,50,22,36,13,1,0
rkHeZqaF9tI,165,372,145,18,2,0
rkO84Kcl-Ao,539,1061,381,127,30,1
rl0mZwIpVVM,244,824,209,31,4,0
rl6ovbO7YEg,0,2,0,0,0,0
rm06mxXPHps,14,31,13,1,0,0
rm1D-OcMivw,0,2,0,0,0,0
rmNCP3GWvPI,83,425,76,6,1,0
rmVcQN1Wwh8,204,244,175,25,4,0
rmkorT0CIME,4,0,4,0,0,0
rn7SHutHQas,53,34,38,15,0,0
rnLX2hDJ9aQ,11,1,11,0,0,0
rnWOh5_atzA,2,7,2,0,0,0
rntdFh9niY0,43,37,31,9,3,0
roAMqKzlTSE,287,881,256,28,3,0
rokhdQ5u_1w,2,0,2,0,0,0
rpEiY7fu0ys,0,1,0,0,0,0
rpMaGDRKNQ4,44,33,44,0,0,0
rpiv34osX8I,0,3,0,0,0,0
rqJ_x4lvl4k,454,169,420,33,1,0
rqMiVWd7vt4,2,3,2,0,0,0
rrFdspVllWM,98,205,95,3,0,0
rrZ0ePIls3Y,513,1067,380,94,38,1
rs3UuYn56rk,7,0,7,0,0,0
rtOdoF6QtDM,18,39,18,0,0,0
rto9TH8w-Mk,0,1,0,0,0,0
rtpbiEW86rk,27,9,27,0,0,0
rucfjhWpXws,17,13,15,2,0,0
rulcQXrCesg,7,2,7,0,0,0
ruo713jgdRc,85,32,75,10,0,0
rv3hKNp_K0k,427,125,405,22,0,0
rvA1zaslCKs,12,35,12,0,0,0
rvU3qhn3Cac,208,1372,165,40,3,0
rveao-Qgi08,23,77,16,6,1,0
rwAx1ad4Nbo,13,0,13,0,0,0
rw_VU5AtdjM,569,1011,439,112,17,1
rwyUp18AWGE,36,52,35,1,0,0
rxT_uy91JGY,14,3,14,0,0,0
rxxxRbuL8mY,23,10,20,3,0,0
ryUMPPXoyeQ,60,379,55,5,0,0
rzMA1gUnOUA,9,10,9,0,0,0
rzWmuq9R9p0,0,1,0,0,0,0
rzpvOGSHPBc,10,186,7,3,0,0
s-XvqrIW2yw,1,6,1,0,0,0
s0YvmLIj4CA,5,5,5,0,0,0
s1L3Da4IRjs,2,0,2,0,0,0
s1sjNp4r7OM,0,1,0,0,0,0
s35WF-aDaCY,64,202,59,4,1,0
s3E8_4RcYws,95,425,89,6,0,0
s3FkmaauQE4,124,240,118,6,0,0
s404GtiypQE,143,73,132,11,0,0
s49YgsNwlWk,15,7,14,1,0,0
s4wphQFosXA,115,45,108,7,0,0
s57aRpeQI90,3,6,3,0,0,0
s5wO7pgN7Zw,36,4,32,1,3,0
s5zjBRnZqmc,2,28,2,0,0,0
s6i9-xzzg1M,17,43,16,1,0,0
s765JwKJoj4,55,141,53,2,0,0
s8ywtRSZNBQ,23,120,22,1,0,0
s96rIWKNHUg,0,1,0,0,0,0
s9YjPCSyc9s,69,17,68,1,0,0
s9plSqNX2vI,10,7,10,0,0,0
sA43xrOCUlU,18,168,18,0,0,0
sAjAlpB6I80,137,272,114,19,4,0
sBF-lavG_7E,220,68,209,11,0,0
sBUOGAn8eAQ,51,29,43,8,0,0
sBpn7Q19Zc0,200,847,179,18,3,0
sCpABHx3W6c,16,7,16,0,0,0
sDiccD7xa5I,94,274,82,12,0,0
sDxFKk9TbTw,29,73,27,2,0,0
sE6Pr6jwJ90,27,33,24,2,1,0
sEFZV4hfmAU,1,1,1,0,0,0
sEK08Caf9t8,0,4,0,0,0,0
sENdfpyECTI,6,0,6,0,0,0
sF1-Fge_MHQ,149,533,140,9,0,0
sFCl_YJWnX4,1,3,1,0,0,0
sFTfaPjB5ng,1,2,1,0,0,0
sFaxVijDBDs,44,91,40,4,0,0
sGkr6ywR114,15,25,12,2,1,0
sGx60Xsu-Ps,102,2,102,0,0,0
sH-6nTTe7KE,19,11,19,0,0,0
sHCw197sIX0,0,1,0,0,0,0
sHLqM4ej4rc,21,13,21,0,0,0
sHWFw4oOXoE,40,29,40,0,0,0
sHree0Qt5sc,0,2,0,0,0,0
sI7dmrrASP0,120,107,98,19,3,0
sIZt5kGO0Zk,142,467,127,14,1,0
sJ8rvuCJNoU,118,516,107,9,2,0
sJEqBUqo6-E,45,4,45,0,0,0
sJRcaWv9lHo,2,10,2,0,0,0
sJXUmbraQCc,135,438,112,21,2,0
sKI7JSTBbeQ,0,5,0,0,0,0
sKOSoROfMd4,3,10,3,0,0,0
sKScPo5MSb4,12,14,12,0,0,0
sKXuT2SskDE,6,35,5,1,0,0
sKbhIplEwIs,113,204,97,14,2,0
sL5go_aFi_c,19,50,19,0,0,0
sMIan8Z5OQM,35,3,32,3,0,0
sMztg-bixyw,0,3,0,0,0,0
sN5YJqMKlKw,43,148,43,0,0,0
sNmuBGlUv1M,0,7,0,0,0,0
sNtyRsE6JjQ,305,1295,274,24,7,0
sOpL6p9lfOA,5,6,5,0,0,0
sP8P2llu7VE,0,1,0,0,0,0
sPGrROqd9NY,2,0,2,0,0,0
sQ-Az5UlP4M,1,6,1,0,0,0
sQMLxtGblCI,19,28,19,0,0,0
sRNNgys6IC8,23,62,22,1,0,0
sRgXtxL19jg,9,3,9,0,0,0
sSL1DafDVNo,23,34,23,0,0,0
sSdgcJzJrH4,0,1,0,0,0,0
sSgdtTl9VxE,27,33,27,0,0,0
sSz71Xp8sqg,13,9,12,1,0,0
sT-10HoPJ0E,77,125,73,4,0,0
sVUVXoXNeA8,0,2,0,0,0,0
sVVJ-2CiYfU,1,4,1,0,0,0
sVkxvYbVlGk,0,2,0,0,0,0
sWNJrN5GVHQ,108,266,93,12,3,0
sX0tntkclcU,2,3,2,0,0,0
sX_ICC_qNrg,0,1,0,0,0,0
sX_PV8ikqnk,63,256,59,4,0,0
sYlTM2ffcoY,88,288,66,19,3,0
sZDDCCX4V20,51,62,50,1,0,0
sZE1FvWUJ14,84,314,74,10,0,0
sZL7e0sak4o,12,22,12,0,0,0
sZQHt9-7S-Q,9,0,9,0,0,0
sZjuAMRxLAI,106,529,96,10,0,0
sbFdL2E9ncQ,3,1,3,0,0,0
sbmzPEvakpY,6,15,6,0,0,0
scL0abOzfX8,0,3,0,0,0,0
scTn--JgHlk,275,86,262,13,0,0
scjEd9oJzKk,4,7,4,0,0,0
sckmDbRpl6M,9,8,9,0,0,0
sdJSfKK5ZPA,0,1,0,0,0,0
sdqfNTsjU9I,14,8,14,0,0,0
seMZnM4UTvM,16,24,12,4,0,0
seUO71AcZog,4,26,4,0,0,0
sg4MlmbaSts,33,10,33,0,0,0
sg79MzqCl1I,6,5,6,0,0,0
sgIT80L-52o,15,11,15,0,0,0
sgQFjVMcpqM,0,5,0,0,0,0
sgUEJBzlNR4,179,697,158,18,3,0
sghQ8CLTZ6s,35,56,33,2,0,0
sgsw6nwKZYs,95,85,80,15,0,0
sgtahTR3nq4,0,6,0,0,0,0
sh08rPMvMwo,51,41,50,1,0,0
shRgNauBbTo,0,2,0,0,0,0
shXIatTsLoE,3,3,3,0,0,0
shvSNZDsEOU,3,2,3,0,0,0
shw2Y1rZrJQ,39,31,39,0,0,0
si8HDdvTNHE,130,671,118,12,0,0
sif_dEbN3n0,196,712,166,25,5,0
sil-6BmRK6M,65,15,65,0,0,0
sj0PNuNTt2c,28,22,28,0,0,0
sk6NWYJJ7bI,22,18,21,1,0,0
sk8O9YU6ioU,25,12,24,1,0,0
slygNai9_Eo,182,89,145,35,2,0
smGrFwqTKAo,72,382,69,2,1,0
smr9bAxYXRE,40,98,36,4,0,0
sn0Ryww0Pys,3,3,3,0,0,0
snJScMzIw-E,0,1,0,0,0,0
snvurj-eefM,61,451,59,2,0,0
sny9AnyRukw,96,8,96,0,0,0
soAyfFjNrsU,22,29,22,0,0,0
spEG-hOBdok,2,10,2,0,0,0
sp_uwLHPdAo,30,21,30,0,0,0
spn7AiT9i6I,54,76,52,2,0,0
spnxkn0g0Ck,0,4,0,0,0,0
sqR6J571Xyo,89,339,74,12,3,0
sqn8Uajvqfo,1,3,1,0,0,0
srOKcpTIL-c,2,10,2,0,0,0
srW7rc75mcA,64,35,56,8,0,0
srkZQdvnSPw,22,38,16,5,1,0
ssMlOThYBKc,0,1,0,0,0,0
stOJuXUwYME,503,753,302,164,35,2
ste-aXIT6rw,111,279,93,13,5,0
stjbG0exMg8,1,0,1,0,0,0
stwW8qzpKe0,88,87,88,0,0,0
su0HVfi9lvQ,63,280,60,3,0,0
svqOwCF2tQs,32,84,29,3,0,0
sw1eMVgDmV4,0,1,0,0,0,0
sw6Hlgqwd7E,25,15,24,1,0,0
swFH2ipRUwk,46,69,42,4,0,0
swh4ubJyoRs,101,232,85,15,1,0
swibZlCO3RE,1,0,1,0,0,0
swtqWcWIJZg,54,119,51,3,0,0
sxJMyCBnLJo,30,26,30,0,0,0
sxjPQCr5pLU,104,164,99,5,0,0
sz2FE8K6Ahg,81,68,76,5,0,0
szIge5xF5BA,41,27,41,0,0,0
sziHjpvYHhk,0,3,0,0,0,0
szmS1QCoU_g,0,2,0,0,0,0
szpB_t3Cerk,446,1154,303,109,31,3
szpME339Qc8,208,463,183,23,2,0
szz1YdiqiEE,2,3,2,0,0,0
t-Y4zZjH3ck,10,7,10,0,0,0
t-Ykg3DchUc,15,42,15,0,0,0
t0EIW4RHuw4,2,4,2,0,0,0
t0LRSObFm8M,8,1,8,0,0,0
t1mV5zgqT6c,2,2,2,0,0,0
t26N7_iss4s,12,3,8,4,0,0
t2AJSYm1QnI,17,71,15,2,0,0
t2BiT_gthVI,6,11,6,0,0,0
t2oIxF-zPU4,20,39,19,1,0,0
t35htz69mJg,86,154,55,26,5,0
t3LqM8wisFU,211,521,176,31,4,0
t3UJZktPYA0,68,58,66,2,0,0
t45ajcXsL1k,18,21,18,0,0,0
t4WR8V8LaXY,30,9,30,0,0,0
t4fPUWN_saY,14,46,13,1,0,0
t4rE5FxcU20,145,362,130,15,0,0
t5Akg4WdWY8,17,23,17,0,0,0
t5D93YBDHPc,12,48,12,0,0,0
t5M3XkHUlVU,0,1,0,0,0,0
t5hI68jSvik,0,12,0,0,0,0
t7CFOgMl4iA,51,84,50,1,0,0
t7_udK-FF7A,22,29,21,1,0,0
t7vNbJaoXkU,196,159,184,12,0,0
t84VEM-_BYM,1,0,1,0,0,0
tAA9Arf53_w,131,36,129,2,0,0
tAyqv7qX1BA,43,70,40,3,0,0
tB_mydjGlSI,4,6,4,0,0,0
tCOlwkFsh2U,2,1,2,0,0,0
tDZMsfrTYXQ,14,0,14,0,0,0
tDnVC01fV7k,175,496,151,21,3,0
tELaCpsDDj4,18,6,18,0,0,0
tEe-ydRMRHw,3,2,3,0,0,0
tEgYK8rTIMk,2,6,2,0,0,0
tFaML5lLt58,85,0,85,0,0,0
tFlck1f6s00,97,153,94,3,0,0
tGLgO5Epdxg,0,2,0,0,0,0
tHGsJCPxqoQ,1,0,1,0,0,0
tHeZBJDc4rs,22,17,21,1,0,0
tI2gerITEqA,3,4,3,0,0,0
tIsnG334pZg,4,7,4,0,0,0
tJ2licw7ENE,11,14,11,0,0,0
tJcga3L-kxo,5,5,5,0,0,0
tJlib5AsXns,67,449,66,1,0,0
tKWcsd5JNBY,1,1,1,0,0,0
tKlxXdo2YTA,1,0,1,0,0,0
tLwnC2DSYVY,5,11,5,0,0,0
tMXB_DivQvM,0,1,0,0,0,0
tM_ebCMF3QI,31,1,31,0,0,0
tNOND_uU544,4,25,4,0,0,0
tNQcfPMsbJA,4,5,4,0,0,0
tNmZYuQSsvI,5,3,5,0,0,0
tOSr_GINjyk,155,455,149,6,0,0
tOWYkkZ821w,429,831,240,160,29,0
tPhivuYbb2U,2,2,2,0,0,0
tR6M8FjHnvE,288,1292,246,38,4,0
tRaw36Df50g,1,5,1,0,0,0
tSyagj38pl4,269,73,258,11,0,0
tTQNbiaQ1-s,344,876,256,77,10,1
tTR8iQOALuI,83,214,69,14,0,0
tUAi-xORac8,2,15,2,0,0,0
tVWZaDX9kT8,35,7,34,1,0,0
tVeMRUm5Ryk,39,123,39,0,0,0
tWMnpN7tZU8,43,165,40,3,0,0
tW_4Gt1uWdQ,7,19,7,0,0,0
tWfubhCRKpU,190,143,141,43,6,0
tWikvXEUiTA,46,101,42,4,0,0
tX5_cWh0uVA,5,3,5,0,0,0
tXRL9knnwhc,152,821,132,18,2,0
tY7Dc_6JpEc,19,5,19,0,0,0
tYhTd-_PfmU,122,297,104,15,3,0
t_VAxYbD8Yc,40,71,37,3,0,0
t_iQaAHHjOw,1,1,1,0,0,0
tax0ofyGBq8,88,172,76,11,1,0
tbiSA3yndw0,3,0,3,0,0,0
tbjziiXa7LU,8,0,8,0,0,0
tcYdcDBACSk,15,1,15,0,0,0
td8hxhhCjXw,37,20,35,2,0,0
teSUGV8n05k,85,362,76,8,1,0
tetJ2hRAUw4,22,4,19,3,0,0
tfhxEQ8XFdM,72,29,69,3,0,0
tgOi_45ejpU,135,745,125,9,1,0
tgXu8cTNJTs,200,279,155,30,15,0
tgbHnjT0uCE,1,0,1,0,0,0
thq0heIYv0o,12,7,11,1,0,0
thqrFYhkC68,157,286,131,23,3,0
tiMiZetsNSU,2,0,2,0,0,0
tiSuVEAGRVA,47,116,42,5,0,0
ti_bNrljL4g,57,40,51,6,0,0
tj7fvgSOZLE,2,4,2,0,0,0
tjJjs_LTz7M,26,18,26,0,0,0
tjpy4HPQ5oU,67,41,61,6,0,0
tjtoba_fXOc,1,4,1,0,0,0
tjvDLvosP5Y,14,46,14,0,0,0
tkAQmn_k8f0,67,662,60,6,1,0
tkEsZY80H24,18,3,17,1,0,0
tkZ2Cxh_4hQ,150,360,138,10,2,0
tl4LZu3uIVY,24,13,24,0,0,0
tlH8ug9DDps,1,2,1,0,0,0
tliVDBpeGB4,44,13,41,3,0,0
tmBJ_BdRfC0,14,51,14,0,0,0
tn4mpcw8tOk,1,0,1,0,0,0
tnEawaMCgIc,7,48,7,0,0,0
tnLYCjs1GmY,19,5,19,0,0,0
tnbCzC2TfuY,48,304,42,6,0,0
toCXCTQVmvo,0,2,0,0,0,0
toqo6RgD4rk,94,423,85,9,0,0
tpMzh6CvS9w,4,2,4,0,0,0
tpXTz_0FjEA,10,0,10,0,0,0
tpYAjSeBJGQ,80,40,80,0,0,0
tpvC2OKBFW8,112,172,99,12,1,0
tq9mAxdqjbw,1,11,1,0,0,0
tqNxGxt-XC8,1,12,1,0,0,0
tqfzul636Ko,342,1205,279,52,11,0
tqo-_J-zl8Y,157,332,144,13,0,0
tqsP5NeRWxw,29,23,27,2,0,0
tqvTb_xSTgo,111,95,91,17,3,0
trzLim730m0,30,21,30,0,0,0
tsYwhgUw43s,514,1086,336,113,63,2
tsr4z6IisC0,43,22,30,11,2,0
tt2uwkCCGIg,0,1,0,0,0,0
tt3d0q6aitA,130,46,124,6,0,0
ttQ4jAvFdtY,10,48,10,0,0,0
ttxx4IQHSFk,24,25,24,0,0,0
tupcPV7sgs0,7,0,7,0,0,0
tuqV8ePDNe0,14,5,12,2,0,0
tvOrb_7KGtY,117,76,113,4,0,0
tvPAT5CN_-A,23,5,23,0,0,0
tvTYxTZX6Aw,23,17,19,4,0,0
tw4c_1nfsd0,3,51,3,0,0,0
twZWH4v5DnE,40,81,39,1,0,0
twkFv4STGTY,3,7,3,0,0,0
txGWVrqE-eU,0,1,0,0,0,0
ty68qEVdDxA,98,4,98,0,0,0
tyL-MAPd48g,8,8,8,0,0,0
tzjfV3LCOv4,4,20,4,0,0,0
u-DJo_oBb0A,18,23,18,0,0,0
u-N3DcbEEr4,25,22,25,0,0,0
u-T_e0BvRIE,13,13,13,0,0,0
u-gByOXsuzY,0,2,0,0,0,0
u-sJEhC_3DE,0,2,0,0,0,0
u0EYtKNrJsU,112,608,93,17,2,0
u0NySmZcutk,66,98,66,0,0,0
u1VYmKwf0-c,12,26,12,0,0,0
u1dcSXZ2Egc,227,671,190,29,8,0
u1ihGbKZUFg,0,2,0,0,0,0
u28qJl4r--4,2,8,2,0,0,0
u3Bd6S9WBWg,1,2,1,0,0,0
u4cwl8UNmfc,99,133,81,15,3,0
u4jYIJPzOEY,99,23,98,1,0,0
u4kXf7SqQqk,91,4,91,0,0,0
u522sCgeniU,2,3,2,0,0,0
u67PgVV_v-k,48,240,41,7,0,0
u6IjKk8EyCI,144,955,121,18,5,0
u6bVPYixTTk,23,127,23,0,0,0
u7-rhXXHS58,40,66,38,2,0,0
u7BQHCX1VcM,17,21,17,0,0,0
u7exIM2Db7w,5,17,5,0,0,0
u7qS14KjN54,34,102,32,2,0,0
u8WvdbHnttk,12,10,12,0,0,0
u8kV8n-IHto,31,11,30,1,0,0
u946sPGqyJQ,69,225,53,16,0,0
u9EpD9dtX3c,1,3,1,0,0,0
u9gTJ3NLBMk,38,82,36,2,0,0
u9hFKNOzp1M,0,1,0,0,0,0
uAOtQn-HKHE,0,21,0,0,0,0
uAile-80tdE,65,258,63,2,0,0
uBp53x9Qth8,8,27,7,1,0,0
uC2y7kkyKOs,26,14,23,3,0,0
uCHwgYD4u04,127,35,127,0,0,0
uCMDCZf43pA,176,558,148,23,5,0
uCMyWQbFD7o,3,5,3,0,0,0
uCvgBV_jLxQ,24,16,22,2,0,0
uEaTrG5yluI,158,520,145,11,2,0
uFBe3WcGXtQ,7,30,7,0,0,0
